start_time,Day-ahead Price (EUR/MWh),ingested_at_price,Actual Total Load (MW),Day-ahead Total Load Forecast (MW),ingested_at_load,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and pondage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,ingested_at
2025-05-25 07:00:00+02:00,5.5125,2025-12-13 09:18:43+00:00,40344.955,39941.8775,2025-12-13 09:34:08+00:00,4012.0875,2236.0575,446.56,1601.5275,469.5625,291.35249999999996,26.112499999999997,88.155,1235.4,5.585,154.915,79.26,3562.105,761.65,6056.075000000001,19882.1425,2025-12-13 10:17:52.959630+00:00
2025-05-25 08:00:00+02:00,4.71625,2025-12-13 09:18:43+00:00,43185.525,43240.055,2025-12-13 09:34:08+00:00,3922.305,2251.1675,491.3075,1747.235,480.6725,291.32,26.22,125.2075,1257.2075,5.3475,154.8325,75.38,6465.8175,760.855,5616.755,20060.6,2025-12-13 10:17:52.959630+00:00
2025-05-25 09:00:00+02:00,1.8987499999999995,2025-12-13 09:18:43+00:00,46740.067500000005,46382.53,2025-12-13 09:34:08+00:00,3767.26,2699.83,514.765,1882.6,494.51,291.815,26.27,107.61,1242.4075,5.452500000000001,154.82,78.3475,9440.1275,757.88,5620.3575,19166.8125,2025-12-13 10:17:52.959630+00:00
2025-05-25 10:00:00+02:00,2.3325000000000005,2025-12-13 09:18:43+00:00,48349.035,48435.745,2025-12-13 09:34:08+00:00,3651.9625,3005.4675,509.345,2168.75,506.0275,291.6575,25.7075,187.105,1226.285,6.1325,154.83249999999998,78.57249999999999,11839.355,761.86,3295.87,18903.225,2025-12-13 10:17:52.959630+00:00
2025-05-25 11:00:00+02:00,-0.0825,2025-12-13 09:18:43+00:00,50577.6425,49804.1425,2025-12-13 09:34:08+00:00,3607.06,2981.2925,525.5975000000001,2053.7425,487.045,291.35249999999996,25.56,136.5275,1223.9975,5.6825,154.82,78.075,13996.9475,760.67,3654.85,19188.6175,2025-12-13 10:17:52.959630+00:00
2025-05-25 12:00:00+02:00,0.0024999999999999,2025-12-13 09:18:43+00:00,50776.9175,49565.765,2025-12-13 09:34:08+00:00,3560.335,2964.1725,483.7025,2060.9925,514.78,291.32,25.3125,234.2725,1219.965,5.2075,154.82,79.0775,15858.945,764.2925,3616.575,20047.0,2025-12-13 10:17:52.959630+00:00
2025-05-25 13:00:00+02:00,-4.54625,2025-12-13 09:18:43+00:00,48169.6725,48066.6575,2025-12-13 09:34:08+00:00,3538.9025,2942.375,471.425,1728.485,519.875,291.32,24.9775,227.2125,1225.7475,4.885,154.8275,79.125,17550.377500000002,766.235,3364.62,19215.455,2025-12-13 10:17:52.959630+00:00
2025-05-25 14:00:00+02:00,-8.25875,2025-12-13 09:18:43+00:00,46857.2075,46659.6825,2025-12-13 09:34:08+00:00,3539.025,2934.58,477.5725,1739.42,498.4525,291.32,24.685,127.375,1248.4975,4.8675,154.8975,68.6875,18344.4075,762.6675,2617.9175,18345.2075,2025-12-13 10:17:52.959630+00:00
2025-05-25 15:00:00+02:00,-7.3575,2025-12-13 09:18:43+00:00,46205.38,45762.275,2025-12-13 09:34:08+00:00,3569.175,2938.455,470.355,1937.9675,490.8175,291.32,24.31,171.95,1259.0925,4.3225,155.01,74.535,18169.4575,762.56,2908.785,19153.375,2025-12-13 10:17:52.959630+00:00
2025-05-25 16:00:00+02:00,-2.51875,2025-12-13 09:18:43+00:00,45981.9525,45737.4225,2025-12-13 09:34:08+00:00,3661.6275,2937.24,511.4725,2120.025,497.4375,291.385,24.13,65.06,1248.315,4.6225,154.82,78.555,17369.89,761.1225000000001,3308.585,18280.8225,2025-12-13 10:17:52.959630+00:00
2025-05-25 17:00:00+02:00,-1.25,2025-12-13 09:18:43+00:00,48362.5725,46757.765,2025-12-13 09:34:08+00:00,3774.625,2727.5375,490.9725,2334.1949999999997,519.5625,292.0825,23.885,222.955,1257.7775,38.0475,154.82,78.3425,14563.465,768.1825,5362.907499999999,20541.3525,2025-12-13 10:17:52.959630+00:00
2025-05-25 18:00:00+02:00,18.4925,2025-12-13 09:18:43+00:00,49189.3575,47543.0,2025-12-13 09:34:08+00:00,4091.8425,3225.9449999999997,499.9,2794.865,521.2524999999999,291.4875,23.92,129.6775,1262.2675,52.1975,154.83249999999998,79.21000000000001,10019.09,764.3675000000001,5656.530000000001,20293.2975,2025-12-13 10:17:52.959630+00:00
2025-05-25 19:00:00+02:00,78.0775,2025-12-13 09:18:43+00:00,48540.155,47904.85,2025-12-13 09:34:08+00:00,4376.3475,4640.735000000001,493.8425,3264.3775,527.5125,291.35249999999996,24.1325,1304.2325,1337.3225,53.005,154.83249999999998,78.61,4631.4,812.9075,5227.635,17725.61,2025-12-13 10:17:52.959630+00:00
2025-05-25 20:00:00+02:00,90.7,2025-12-13 09:18:43+00:00,47616.932499999995,47471.94,2025-12-13 09:34:08+00:00,4552.7225,5650.3475,488.9175,3459.9849999999997,523.5575,291.355,24.1725,3808.3025,1382.6975,49.2325,154.82,76.5325,1103.6025,828.0175,4774.8125,15496.5225,2025-12-13 10:17:52.959630+00:00
2025-05-25 21:00:00+02:00,95.60625,2025-12-13 09:18:43+00:00,47084.8575,46627.095,2025-12-13 09:34:08+00:00,4548.2675,5908.805,470.575,3842.0625,518.7275,291.32,24.36,4652.7025,1433.9425,23.4075,154.855,75.5575,57.537499999999994,829.0425,4343.4125,13649.655,2025-12-13 10:17:52.959630+00:00
2025-05-25 22:00:00+02:00,96.18,2025-12-13 09:18:43+00:00,46104.4125,45406.815,2025-12-13 09:34:08+00:00,4428.5025000000005,6021.9400000000005,483.0275,3835.8875,509.9475,291.355,24.5975,4975.015,1387.275,37.1875,154.82999999999998,76.4125,29.692500000000003,838.5925,4237.03,12649.915,2025-12-13 10:17:52.959630+00:00
2025-05-25 23:00:00+02:00,87.8725,2025-12-13 09:18:43+00:00,42978.295,43350.735,2025-12-13 09:34:08+00:00,4206.7425,5801.4775,472.995,3709.3225,528.3175,291.53499999999997,24.77,2659.165,1295.49,68.855,155.02249999999998,75.9575,12.685,835.0699999999999,3878.2375,12824.8375,2025-12-13 10:17:52.959630+00:00
2025-05-26 00:00:00+02:00,84.98875,2025-12-13 09:18:43+00:00,40838.085,41145.255000000005,2025-12-13 09:34:08+00:00,3972.0475,5501.7125,507.865,3575.885,501.805,268.96,24.815,763.2125,1288.015,26.495,154.82,76.1225,11.245,767.6275,4091.85,12553.6725,2025-12-13 10:17:52.959630+00:00
2025-05-26 01:00:00+02:00,80.10375,2025-12-13 09:18:43+00:00,39372.1325,40180.4075,2025-12-13 09:34:08+00:00,3895.09,5476.56,504.455,3613.9425,490.425,268.9275,24.7575,388.9775,1276.1775,90.195,154.82,76.3425,11.855,766.9275,4060.0725,12586.7,2025-12-13 10:17:52.959630+00:00
2025-05-26 02:00:00+02:00,73.29374999999999,2025-12-13 09:18:43+00:00,38680.905,39827.5275,2025-12-13 09:34:08+00:00,3857.88,5455.695,509.6625,3400.18,486.5575,268.83,24.79,227.0825,1273.21,103.3025,154.82,76.935,10.9575,770.5575,3817.01,12763.6525,2025-12-13 10:17:52.959630+00:00
2025-05-26 03:00:00+02:00,72.865,2025-12-13 09:18:43+00:00,38922.4875,40164.105,2025-12-13 09:34:08+00:00,3855.815,5311.035,534.46,3257.035,490.4925,268.83,24.8025,189.75,1275.2675,53.3675,154.82,77.53999999999999,11.1025,766.0875000000001,4302.23,13266.225,2025-12-13 10:17:52.959630+00:00
2025-05-26 04:00:00+02:00,77.24625,2025-12-13 09:18:43+00:00,40431.7525,41349.3425,2025-12-13 09:34:08+00:00,3923.2175,5340.2675,539.0575,3493.005,516.5225,268.83,24.92,558.475,1279.965,119.48,154.82,77.465,13.5025,760.1775,3999.83,13338.88,2025-12-13 10:17:52.959630+00:00
2025-05-26 05:00:00+02:00,87.6025,2025-12-13 09:18:43+00:00,43948.27,45015.7925,2025-12-13 09:34:08+00:00,4091.5575,5752.06,510.43,4236.3949999999995,628.5450000000001,268.865,24.8275,1127.09,1309.25,210.32,154.82,77.6125,368.3775,755.4275,4676.6825,12840.9825,2025-12-13 10:17:52.959630+00:00
2025-05-26 06:00:00+02:00,117.69875,2025-12-13 09:18:43+00:00,51052.765,52332.4975,2025-12-13 09:34:08+00:00,4409.5875,6016.12,518.6575,5581.0025,819.495,268.83,25.25,3238.73,1427.795,164.56,155.1575,76.97999999999999,2854.8925,756.83,3989.935,12049.9025,2025-12-13 10:17:52.959630+00:00
2025-05-26 07:00:00+02:00,133.27875,2025-12-13 09:18:43+00:00,56130.28,57441.785,2025-12-13 09:34:08+00:00,4554.67,5982.8775,507.4325,5861.285,876.5675,268.86249999999995,25.655,4535.22,1449.7625,219.4175,155.3675,76.75,8225.795,758.5375,3486.1375,9306.345,2025-12-13 10:17:52.959630+00:00
2025-05-26 08:00:00+02:00,114.345,2025-12-13 09:18:43+00:00,59644.365000000005,61001.715,2025-12-13 09:34:08+00:00,4400.595,5704.3875,496.7175,4783.505,854.0225,268.93,25.3,2583.9025,1406.2175,180.6125,155.2,77.7175,16157.0675,755.7175,3406.0699999999997,8233.0225,2025-12-13 10:17:52.959630+00:00
2025-05-26 09:00:00+02:00,81.96124999999999,2025-12-13 09:18:43+00:00,60008.692500000005,62382.76,2025-12-13 09:34:08+00:00,4013.99,4883.5650000000005,469.8875,3415.23,653.0675,268.95,25.315,882.5,1342.9925,122.6225,155.0525,77.6925,25019.1975,742.54,3429.775,8807.315,2025-12-13 10:17:52.959630+00:00
2025-05-26 10:00:00+02:00,26.635,2025-12-13 09:18:43+00:00,59786.935,63369.5625,2025-12-13 09:34:08+00:00,3722.1325,3283.6575000000003,484.805,2545.3225,628.6575,269.21500000000003,25.2925,256.0025,1364.845,65.33250000000001,154.82,78.01,32812.4825,763.34,3000.7675,9484.86,2025-12-13 10:17:52.959630+00:00
2025-05-26 11:00:00+02:00,5.79625,2025-12-13 09:18:43+00:00,60462.3475,63502.63,2025-12-13 09:34:08+00:00,3590.9725,3170.4275,500.3125,2415.8275,622.5799999999999,268.93,24.75,118.5925,1316.2275,87.0075,154.82,79.23,36721.3675,756.66,3058.6975,10722.92,2025-12-13 10:17:52.959630+00:00
2025-05-26 12:00:00+02:00,0.7912500000000002,2025-12-13 09:18:43+00:00,59587.8275,63201.3675,2025-12-13 09:34:08+00:00,3528.535,3077.735,503.36,2418.445,619.2325000000001,269.015,24.3775,145.5275,1390.9175,113.735,154.9425,80.4725,37245.4825,751.7675,2702.2875000000004,12637.655,2025-12-13 10:17:52.959630+00:00
2025-05-26 13:00:00+02:00,-0.3475000000000001,2025-12-13 09:18:43+00:00,58812.4875,62180.895,2025-12-13 09:34:08+00:00,3506.1949999999997,3085.455,514.0275,2411.8450000000003,610.7875,268.86249999999995,23.7475,52.145,1460.205,96.34,154.82,79.395,36995.925,761.475,2757.915,14331.8225,2025-12-13 10:17:52.959630+00:00
2025-05-26 14:00:00+02:00,-0.2287499999999999,2025-12-13 09:18:43+00:00,57642.185,60741.425,2025-12-13 09:34:08+00:00,3515.1675,3047.86,535.845,2285.0950000000003,662.325,268.83,23.8725,57.1225,1463.4275,26.79,154.95999999999998,80.135,34997.265,771.0,2923.6475,15911.805,2025-12-13 10:17:52.959630+00:00
2025-05-26 15:00:00+02:00,-0.0112500000000004,2025-12-13 09:18:43+00:00,57036.745,59089.7225,2025-12-13 09:34:08+00:00,3543.04,3068.395,522.5500000000001,2457.3675000000003,695.5699999999999,268.865,23.6525,33.5775,1473.6625,19.14,154.91,79.85249999999999,30748.06,766.2225,3387.6275,17524.2075,2025-12-13 10:17:52.959630+00:00
2025-05-26 16:00:00+02:00,1.4500000000000002,2025-12-13 09:18:43+00:00,56231.8275,58108.9,2025-12-13 09:34:08+00:00,3641.005,3065.9475,532.6725,2696.61,923.3025,269.0975,23.7725,102.18,1443.31,32.265,154.82,80.435,26373.34,767.0550000000001,3486.44,17923.4625,2025-12-13 10:17:52.959630+00:00
2025-05-26 17:00:00+02:00,28.67375,2025-12-13 09:18:43+00:00,55945.1225,57834.9675,2025-12-13 09:34:08+00:00,3806.0325,3907.0825,519.1,2955.755,1017.3625,269.095,23.695,369.7075,1472.915,46.3,154.82,79.55,19810.2925,775.6775,3517.3825,16504.21,2025-12-13 10:17:52.959630+00:00
2025-05-26 18:00:00+02:00,94.29125,2025-12-13 09:18:43+00:00,56872.5025,58620.2225,2025-12-13 09:34:08+00:00,4234.9575,5672.11,526.2850000000001,3750.0125,1347.2075,268.92999999999995,24.575,1443.3325,1511.14,32.6425,158.71499999999995,79.5925,12110.6675,791.5799999999999,4161.5925,14769.255,2025-12-13 10:17:52.959630+00:00
2025-05-26 19:00:00+02:00,124.08625,2025-12-13 09:18:43+00:00,56810.795,58942.29,2025-12-13 09:34:08+00:00,4584.4275,6393.01,535.12,5437.9325,1745.0175,268.865,24.765,4101.945,1603.955,73.8925,177.52499999999998,78.74,5571.2625,789.21,4269.514999999999,11037.2075,2025-12-13 10:17:52.959630+00:00
2025-05-26 20:00:00+02:00,166.31,2025-12-13 09:18:43+00:00,55379.6675,57300.8825,2025-12-13 09:34:08+00:00,4652.4875,6788.5125,522.8175,6827.014999999999,1723.4225,268.83,25.1575,5090.7675,1659.3175,173.04500000000002,216.545,78.4075,1534.5175000000002,789.1949999999999,4441.9125,7298.87,2025-12-13 10:17:52.959630+00:00
2025-05-26 21:00:00+02:00,156.505,2025-12-13 09:18:43+00:00,53530.335,54907.925,2025-12-13 09:34:08+00:00,4633.860000000001,6923.55,489.6575,6744.4425,1708.735,268.8975,25.7625,5406.6175,1669.33,196.6225,216.5625,78.69,93.4,793.975,5237.1875,5938.72,2025-12-13 10:17:52.959630+00:00
2025-05-26 22:00:00+02:00,121.74,2025-12-13 09:18:43+00:00,50169.24,51651.0225,2025-12-13 09:34:08+00:00,4449.047500000001,6792.415,498.61,6696.01,1660.0225,269.2725,26.1475,5032.0325,1653.3975,201.79,214.075,78.7475,37.8225,793.0825,5775.815,5416.6,2025-12-13 10:17:52.959630+00:00
2025-05-26 23:00:00+02:00,101.9875,2025-12-13 09:18:43+00:00,46693.585,48277.6825,2025-12-13 09:34:08+00:00,4241.03,5952.860000000001,489.15,6072.8625,1333.165,268.8975,26.64,3090.165,1584.785,116.005,184.1025,79.3775,25.44,797.0325,6411.9349999999995,7240.4625,2025-12-13 10:17:52.959630+00:00
2025-05-27 00:00:00+02:00,92.2575,2025-12-13 09:18:43+00:00,43926.505000000005,45842.435,2025-12-13 09:34:08+00:00,4064.84,5627.69,508.8175,5428.765,1205.4,266.81,27.065,1233.805,1545.64,46.97,155.715,64.10000000000001,22.055,788.5649999999999,5996.685,9463.3175,2025-12-13 10:17:52.959630+00:00
2025-05-27 01:00:00+02:00,80.77,2025-12-13 09:18:43+00:00,42200.0825,44407.795,2025-12-13 09:34:08+00:00,3945.0,5068.592500000001,452.2875,4735.3925,948.7375,266.7025,27.32,324.9575,1548.2575,32.6125,154.82,58.56,18.5625,800.605,5876.5825,12165.2575,2025-12-13 10:17:52.959630+00:00
2025-05-27 02:00:00+02:00,68.0875,2025-12-13 09:18:43+00:00,41626.51,43535.875,2025-12-13 09:34:08+00:00,3861.72,4645.547500000001,449.72,4714.355,850.5375,266.7025,27.475,162.695,1538.2025,64.19749999999999,154.82,59.3575,12.3875,804.2875,5098.79,13545.8275,2025-12-13 10:17:52.959630+00:00
2025-05-27 03:00:00+02:00,64.83875,2025-12-13 09:18:43+00:00,42030.98,43793.65,2025-12-13 09:34:08+00:00,3836.6425,4827.745,443.465,4715.3425,1036.5,266.67,27.72,274.9475,1541.6425,29.83,154.82,59.6875,13.5075,801.59,4924.74,14641.2175,2025-12-13 10:17:52.959630+00:00
2025-05-27 04:00:00+02:00,67.62375,2025-12-13 09:18:43+00:00,43136.8825,44842.01,2025-12-13 09:34:08+00:00,3887.3675,5026.1825,464.2825,5071.605,1250.285,266.67,27.81,230.815,1548.5225,43.7675,154.83249999999998,74.9,14.465,793.8125,4586.0875,16200.58,2025-12-13 10:17:52.959630+00:00
2025-05-27 05:00:00+02:00,66.485,2025-12-13 09:18:43+00:00,45699.4175,47365.6725,2025-12-13 09:34:08+00:00,3992.6725,5121.69,483.295,5220.4275,1307.185,266.67,27.6625,196.4575,1557.8925,105.7325,155.2,78.4075,477.265,806.22,4272.8475,17597.877500000002,2025-12-13 10:17:52.959630+00:00
2025-05-27 06:00:00+02:00,76.32875,2025-12-13 09:18:43+00:00,53409.447499999995,53088.494999999995,2025-12-13 09:34:08+00:00,4222.0625,5260.217500000001,499.5225,5518.5175,1493.96,266.7025,27.4425,231.4625,1554.905,21.2025,155.295,77.8075,3359.1475,721.6875,4649.8625,19743.3125,2025-12-13 10:17:52.959630+00:00
2025-05-27 07:00:00+02:00,88.96625,2025-12-13 09:18:43+00:00,58103.6275,58723.725,2025-12-13 09:34:08+00:00,4289.15,5015.8125,483.2325,6076.85,1416.975,266.7025,26.755,765.79,1554.045,26.4875,155.2875,75.6575,8844.182499999999,696.59,3889.1625,20455.0425,2025-12-13 10:17:52.959630+00:00
2025-05-27 08:00:00+02:00,80.27624999999999,2025-12-13 09:18:43+00:00,60233.24,62018.4725,2025-12-13 09:34:08+00:00,4080.395,4551.89,455.7175,6100.0225,1330.9025,266.67,26.215,760.4275,1572.1275,25.48,155.11,72.31,16230.885,695.465,2884.6475,19950.23,2025-12-13 10:17:52.959630+00:00
2025-05-27 09:00:00+02:00,55.08125,2025-12-13 09:18:43+00:00,61417.32,63158.0425,2025-12-13 09:34:08+00:00,3809.545,4258.405,485.4125,5080.5225,1283.0,266.7025,25.7125,144.51999999999998,1581.6725,15.15,155.01,70.41,24016.4225,709.8575000000001,3450.795,20335.6175,2025-12-13 10:17:52.959630+00:00
2025-05-27 10:00:00+02:00,13.4375,2025-12-13 09:18:43+00:00,61189.215,64001.7975,2025-12-13 09:34:08+00:00,3592.6275,3920.3175,487.7,4546.1525,1230.095,267.0,25.065,54.575,1628.0225,31.4675,155.2,71.065,28666.5975,693.1875,3360.1125,20378.43,2025-12-13 10:17:52.959630+00:00
2025-05-27 11:00:00+02:00,8.24,2025-12-13 09:18:43+00:00,61364.8075,64567.8325,2025-12-13 09:34:08+00:00,3505.0425,3257.925,479.035,4283.8525,1104.5925,266.735,24.8425,37.1425,1646.89,36.3075,154.82,73.64500000000001,28710.71,689.7125,3804.005,22187.39,2025-12-13 10:17:52.959630+00:00
2025-05-27 12:00:00+02:00,4.04875,2025-12-13 09:18:43+00:00,61123.4775,63970.3,2025-12-13 09:34:08+00:00,3500.5825,2961.4825,475.2175,2964.765,1167.285,266.735,24.8075,148.34,1612.775,59.0625,154.82,77.47999999999999,26861.1975,686.53,4344.8925,24073.895,2025-12-13 10:17:52.959630+00:00
2025-05-27 13:00:00+02:00,3.5599999999999996,2025-12-13 09:18:43+00:00,60512.8775,62787.025,2025-12-13 09:34:08+00:00,3506.17,2985.0475,475.05,2488.9325,1158.44,266.67,24.5825,93.975,1500.92,18.1075,154.89749999999998,77.4175,25226.5325,695.5074999999999,3596.4825,26365.6275,2025-12-13 10:17:52.959630+00:00
2025-05-27 14:00:00+02:00,2.785,2025-12-13 09:18:43+00:00,59162.155,61732.805,2025-12-13 09:34:08+00:00,3544.875,3000.9725,471.15,2423.3325,1142.535,266.7025,24.395,43.9975,1471.7,19.5675,154.9225,62.9925,23850.84,695.4625,3002.975,26247.9175,2025-12-13 10:17:52.959630+00:00
2025-05-27 15:00:00+02:00,6.805,2025-12-13 09:18:43+00:00,59121.73,60933.84,2025-12-13 09:34:08+00:00,3587.6425,3255.76,490.815,2054.8425,1138.76,266.67,24.47,30.2425,1483.27,23.2275,154.82,58.0275,22168.4275,752.48,2890.0275,24995.055,2025-12-13 10:17:52.959630+00:00
2025-05-27 16:00:00+02:00,48.6575,2025-12-13 09:18:43+00:00,57876.665,60065.78,2025-12-13 09:34:08+00:00,3737.405,3793.07,480.1275,2089.3675,1235.6950000000002,266.99,24.1425,177.8675,1567.165,65.035,154.82,67.16,19371.3425,772.645,2713.4025,23344.335,2025-12-13 10:17:52.959630+00:00
2025-05-27 17:00:00+02:00,81.06375,2025-12-13 09:18:43+00:00,57911.7275,59969.3775,2025-12-13 09:34:08+00:00,3970.3025,5113.48,440.98,2935.9025,1378.55,266.8,23.8325,1314.485,1576.97,61.69,154.82,77.78999999999999,13875.2725,781.23,2186.435,21839.2425,2025-12-13 10:17:52.959630+00:00
2025-05-27 18:00:00+02:00,103.75125,2025-12-13 09:18:43+00:00,58056.7725,59569.25,2025-12-13 09:34:08+00:00,4377.8825,6288.764999999999,463.27,4398.785,1572.5975,266.7375,23.9525,3597.9449999999997,1622.97,202.5475,154.82,78.8725,8228.65,780.7475,1435.155,19396.175,2025-12-13 10:17:52.959630+00:00
2025-05-27 19:00:00+02:00,126.6025,2025-12-13 09:18:43+00:00,56282.5525,59028.8875,2025-12-13 09:34:08+00:00,4684.7125,6909.6875,439.7225,5230.8575,1651.4625,266.7025,24.2275,5781.3099999999995,1709.3425,215.5675,154.82,72.96,3620.5375,780.78,817.6725,17018.4275,2025-12-13 10:17:52.959630+00:00
2025-05-27 20:00:00+02:00,139.51,2025-12-13 09:18:43+00:00,54632.8125,57250.6125,2025-12-13 09:34:08+00:00,4624.889999999999,7085.1975,416.0225,5058.015,1634.49,266.67,24.567500000000003,4740.0775,1694.9975,126.715,154.82,79.5475,815.97,781.935,984.5,17402.79,2025-12-13 10:17:52.959630+00:00
2025-05-27 21:00:00+02:00,119.06,2025-12-13 09:18:43+00:00,52854.8425,54983.5425,2025-12-13 09:34:08+00:00,4544.889999999999,7178.495,449.7375,5022.875,1555.3525,266.7025,25.18,3853.7275,1633.5625,149.58,154.9125,79.62,34.745000000000005,774.4175,1285.0425,19701.8625,2025-12-13 10:17:52.959630+00:00
2025-05-27 22:00:00+02:00,102.53625,2025-12-13 09:18:43+00:00,50070.835,52097.46,2025-12-13 09:34:08+00:00,4388.8099999999995,7005.7075,460.6075,4631.7675,1424.175,266.7025,26.0125,2460.17,1576.2025,120.7975,154.82,79.27250000000001,19.4375,778.5374999999999,1009.79,22203.6325,2025-12-13 10:17:52.959630+00:00
2025-05-27 23:00:00+02:00,84.10125,2025-12-13 09:18:43+00:00,46683.4025,48636.94,2025-12-13 09:34:08+00:00,4129.265,6209.797500000001,501.545,3547.97,1259.6375,266.8375,26.4575,769.28,1539.1925,141.085,154.82,78.38,11.485,777.59,646.71,24937.18,2025-12-13 10:17:52.959630+00:00
2025-05-28 00:00:00+02:00,73.91625,2025-12-13 09:18:43+00:00,43457.9175,45532.072499999995,2025-12-13 09:34:08+00:00,3945.48,5105.53,521.3025,2796.8575,934.545,266.77250000000004,26.7775,506.41,1508.775,123.875,154.82,78.17750000000001,9.8425,776.495,525.1525,25988.1975,2025-12-13 10:17:52.959630+00:00
2025-05-28 01:00:00+02:00,63.861250000000005,2025-12-13 09:18:43+00:00,42236.295,44143.415,2025-12-13 09:34:08+00:00,3852.0775,4898.225,475.815,2578.8125,797.8525,266.7375,27.04,32.51,1486.8325,24.63,154.82,78.2175,10.1125,782.525,596.075,26617.3975,2025-12-13 10:17:52.959630+00:00
2025-05-28 02:00:00+02:00,59.36,2025-12-13 09:18:43+00:00,42167.0825,43523.82,2025-12-13 09:34:08+00:00,3801.8175,4932.425,381.0175,2480.0725,796.365,266.7025,27.0175,22.0975,1491.7525,17.9975,154.82,78.015,11.62,778.8824999999999,790.815,27158.905,2025-12-13 10:17:52.959630+00:00
2025-05-28 03:00:00+02:00,54.7325,2025-12-13 09:18:43+00:00,42618.66,43652.595,2025-12-13 09:34:08+00:00,3785.3,5802.915,365.3225,2416.3875,788.7425,266.7025,27.0725,69.5625,1510.71,26.94,154.82,78.18,10.455,773.32,738.285,27127.69,2025-12-13 10:17:52.959630+00:00
2025-05-28 04:00:00+02:00,57.74625,2025-12-13 09:18:43+00:00,43844.369999999995,44929.2675,2025-12-13 09:34:08+00:00,3858.8575,6039.1475,339.1275,2545.59,808.0725,266.67,26.79,19.585,1487.045,16.8275,154.82,78.435,11.245,773.52,1235.5675,26789.2825,2025-12-13 10:17:52.959630+00:00
2025-05-28 05:00:00+02:00,63.099999999999994,2025-12-13 09:18:43+00:00,47590.655,47555.66,2025-12-13 09:34:08+00:00,3989.4525,6309.6925,337.8325,2794.675,934.12,266.70500000000004,26.455,90.91,1488.3775,30.2925,154.9625,78.15,143.1675,799.1525,1832.1725,26130.4625,2025-12-13 10:17:52.959630+00:00
2025-05-28 06:00:00+02:00,83.67999999999999,2025-12-13 09:18:43+00:00,53663.2975,53284.365,2025-12-13 09:34:08+00:00,4203.37,6285.75,338.8675,3263.9625,1272.25,266.76750000000004,26.155,821.6975,1545.0525,83.575,155.1025,77.42,1187.6875,791.9025,1893.63,25858.4,2025-12-13 10:17:52.959630+00:00
2025-05-28 07:00:00+02:00,95.29,2025-12-13 09:18:43+00:00,58362.41,58497.43,2025-12-13 09:34:08+00:00,4360.32,6285.047500000001,339.40250000000003,3506.035,1512.085,266.67,26.1775,3158.4300000000003,1574.3025,179.0875,155.11249999999998,76.88,3252.39,798.99,1842.78,24768.33,2025-12-13 10:17:52.959630+00:00
2025-05-28 08:00:00+02:00,96.17875,2025-12-13 09:18:43+00:00,61377.2275,61732.475,2025-12-13 09:34:08+00:00,4319.8425,6300.135,308.725,3614.125,1804.49,266.8025,25.715,3354.985,1528.4675,289.07,155.105,68.82249999999999,6489.035,787.685,1762.035,23293.095,2025-12-13 10:17:52.959630+00:00
2025-05-28 09:00:00+02:00,87.36,2025-12-13 09:18:43+00:00,62701.8625,62713.2225,2025-12-13 09:34:08+00:00,4071.06,6328.1849999999995,313.1225,3424.24,1666.0675,266.8,24.8425,1651.1275,1481.615,326.925,155.2,75.645,10215.1775,797.7525,1527.4924999999998,22311.2475,2025-12-13 10:17:52.959630+00:00
2025-05-28 10:00:00+02:00,70.305,2025-12-13 09:18:43+00:00,63317.8875,63524.6525,2025-12-13 09:34:08+00:00,3829.7375,6152.4,313.85249999999996,3203.5125,1520.0825,266.67,23.98,1090.1475,1493.6325,407.5725,155.2,77.1275,14430.25,764.7674999999999,1074.4125,22726.2325,2025-12-13 10:17:52.959630+00:00
2025-05-28 11:00:00+02:00,61.57375,2025-12-13 09:18:43+00:00,64359.045,63616.1975,2025-12-13 09:34:08+00:00,3653.125,5655.005,286.6675,2866.05,1448.25,266.7375,24.0225,85.3775,1495.965,213.54,154.96249999999998,77.805,18121.835,749.5275,652.17,23336.8575,2025-12-13 10:17:52.959630+00:00
2025-05-28 12:00:00+02:00,49.315000000000005,2025-12-13 09:18:43+00:00,62827.6,63171.7575,2025-12-13 09:34:08+00:00,3599.1475,5030.6175,304.41999999999996,2747.8125,1221.405,266.7025,23.835,24.8525,1448.125,74.17,154.82,79.98,21096.0725,737.885,486.05,23810.9325,2025-12-13 10:17:52.959630+00:00
2025-05-28 13:00:00+02:00,42.395,2025-12-13 09:18:43+00:00,60386.5225,62151.9325,2025-12-13 09:34:08+00:00,3631.7525,5099.1675,313.46,2610.0299999999997,1208.39,266.7025,24.432499999999997,281.875,1457.2375,113.9075,154.86,81.015,22315.3225,759.44,400.9475,23621.2075,2025-12-13 10:17:52.959630+00:00
2025-05-28 14:00:00+02:00,34.29875,2025-12-13 09:18:43+00:00,59247.48,60497.845,2025-12-13 09:34:08+00:00,3636.9925,5775.13,314.9275,2810.925,1386.405,266.67,24.385,113.325,1473.3000000000002,145.25,154.82,82.1225,22054.3,766.5450000000001,443.2675,23465.5575,2025-12-13 10:17:52.959630+00:00
