temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,ingested_at
10.7,6.1,73.0,0.0,0.0,290.0,9.3,13.0,1016.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.3,6.1,75.0,0.0,0.0,291.0,9.3,13.0,1016.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.1,6.1,76.0,0.0,0.0,291.0,9.3,14.8,1016.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.5,6.0,79.0,0.0,0.0,286.0,11.1,16.7,1016.2,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.5,6.3,75.0,0.0,0.0,282.0,11.1,18.5,1015.9,6.0,3.0,2025-12-13 09:38:49.740769+00:00
12.0,7.1,72.0,0.0,0.0,277.0,11.1,18.5,1015.6,15.0,3.0,2025-12-13 09:38:49.740769+00:00
13.7,7.2,65.0,0.0,0.0,283.0,13.0,22.2,1015.5,26.0,3.0,2025-12-13 09:38:49.740769+00:00
16.0,7.7,58.0,0.0,0.0,285.0,13.0,25.9,1015.1,32.0,3.0,2025-12-13 09:38:49.740769+00:00
17.7,7.4,51.0,0.0,0.0,289.0,16.7,31.5,1014.8,36.0,2.0,2025-12-13 09:38:49.740769+00:00
19.0,7.4,47.0,0.0,0.0,292.0,16.7,35.2,1014.4,35.0,2.0,2025-12-13 09:38:49.740769+00:00
19.8,6.9,43.0,0.0,0.0,295.0,16.7,37.0,1014.2,29.0,3.0,2025-12-13 09:38:49.740769+00:00
20.2,7.2,43.0,0.0,0.0,293.0,18.5,38.9,1013.7,28.0,2.0,2025-12-13 09:38:49.740769+00:00
20.7,7.3,42.0,0.0,0.0,295.0,18.5,40.8,1013.1,29.0,2.0,2025-12-13 09:38:49.740769+00:00
20.8,6.7,40.0,0.0,0.0,298.0,18.5,40.8,1012.5,30.0,2.0,2025-12-13 09:38:49.740769+00:00
21.3,6.8,39.0,0.0,0.0,299.0,20.4,42.6,1011.8,29.0,2.0,2025-12-13 09:38:49.740769+00:00
20.7,6.6,40.0,0.0,0.0,303.0,22.2,44.5,1011.4,27.0,2.0,2025-12-13 09:38:49.740769+00:00
20.7,5.9,38.0,0.0,0.0,313.0,22.2,46.3,1010.9,33.0,2.0,2025-12-13 09:38:49.740769+00:00
19.1,5.9,42.0,0.0,0.0,315.0,20.4,44.5,1010.6,26.0,2.0,2025-12-13 09:38:49.740769+00:00
18.2,6.1,45.0,0.0,0.0,317.0,20.4,40.8,1010.6,17.0,2.0,2025-12-13 09:38:49.740769+00:00
16.9,6.1,49.0,0.0,0.0,320.0,18.5,38.9,1010.5,9.0,2.0,2025-12-13 09:38:49.740769+00:00
15.6,6.6,55.0,0.0,0.0,321.0,18.5,37.0,1010.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
14.7,6.5,58.0,0.0,0.0,324.0,18.5,37.0,1010.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
14.0,6.8,62.0,0.0,0.0,326.0,16.7,37.0,1010.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
12.9,6.7,66.0,0.0,0.0,332.0,18.5,37.0,1010.6,0.0,3.0,2025-12-13 09:38:49.740769+00:00
11.7,6.2,69.0,0.0,0.0,344.0,18.5,37.0,1010.6,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.6,5.8,72.0,0.0,0.0,348.0,18.5,37.0,1010.8,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.7,5.3,74.0,0.0,0.0,357.0,16.7,35.2,1011.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
9.0,5.2,77.0,0.0,0.0,357.0,16.7,33.3,1011.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.8,5.2,78.0,0.0,0.0,350.0,16.7,33.3,1012.2,10.0,2.0,2025-12-13 09:38:49.740769+00:00
9.5,5.3,75.0,0.0,0.0,343.0,14.8,33.3,1012.8,26.0,2.0,2025-12-13 09:38:49.740769+00:00
10.4,4.7,68.0,0.0,0.0,343.0,16.7,33.3,1013.4,36.0,2.0,2025-12-13 09:38:49.740769+00:00
11.6,4.3,61.0,0.0,0.0,340.0,18.5,35.2,1013.5,37.0,2.0,2025-12-13 09:38:49.740769+00:00
12.5,3.7,55.0,0.0,0.0,343.0,20.4,38.9,1013.8,33.0,2.0,2025-12-13 09:38:49.740769+00:00
13.0,3.4,52.0,0.0,0.0,343.0,22.2,44.5,1014.1,26.0,2.0,2025-12-13 09:38:49.740769+00:00
13.9,3.4,49.0,0.0,0.0,347.0,20.4,44.5,1014.4,14.0,3.0,2025-12-13 09:38:49.740769+00:00
13.7,3.7,51.0,0.0,0.0,350.0,22.2,48.2,1014.7,9.0,3.0,2025-12-13 09:38:49.740769+00:00
13.8,4.4,53.0,0.0,0.0,349.0,22.2,50.0,1015.1,7.0,7.0,2025-12-13 09:38:49.740769+00:00
13.8,4.7,54.0,0.0,0.0,351.0,22.2,50.0,1015.3,7.0,7.0,2025-12-13 09:38:49.740769+00:00
14.0,4.8,54.0,0.0,0.0,353.0,22.2,50.0,1015.7,6.0,17.0,2025-12-13 09:38:49.740769+00:00
13.3,5.2,58.0,0.0,0.0,358.0,22.2,48.2,1016.0,6.0,7.0,2025-12-13 09:38:49.740769+00:00
13.1,4.8,57.0,0.0,0.0,357.0,18.5,44.5,1016.4,11.0,17.0,2025-12-13 09:38:49.740769+00:00
12.0,4.7,61.0,0.0,0.0,353.0,18.5,42.6,1017.0,12.0,7.0,2025-12-13 09:38:49.740769+00:00
11.2,4.9,65.0,0.3,0.0,347.0,16.7,38.9,1017.5,9.0,7.0,2025-12-13 09:38:49.740769+00:00
10.7,4.8,67.0,0.0,0.0,342.0,14.8,31.5,1017.9,6.0,7.0,2025-12-13 09:38:49.740769+00:00
10.4,5.0,69.0,0.0,0.0,337.0,13.0,27.8,1018.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.0,5.0,71.0,0.0,0.0,334.0,13.0,24.1,1018.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.4,5.4,76.0,1.0,0.0,323.0,11.1,22.2,1018.3,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.2,5.6,78.0,0.0,0.0,319.0,13.0,22.2,1018.3,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.2,5.6,78.0,0.0,0.0,312.0,13.0,24.1,1017.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.9,5.8,81.0,0.0,0.0,308.0,13.0,25.9,1017.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.7,5.6,81.0,0.0,0.0,301.0,14.8,25.9,1017.2,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.5,6.0,84.0,0.0,0.0,299.0,14.8,27.8,1017.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
8.2,6.2,87.0,0.0,0.0,303.0,14.8,27.8,1016.3,4.0,3.0,2025-12-13 09:38:49.740769+00:00
9.1,6.5,84.0,0.0,0.0,299.0,14.8,29.6,1016.0,10.0,3.0,2025-12-13 09:38:49.740769+00:00
10.0,6.7,80.0,0.0,0.0,300.0,14.8,29.6,1015.8,14.0,3.0,2025-12-13 09:38:49.740769+00:00
10.9,6.8,76.0,0.0,0.0,302.0,16.7,29.6,1015.4,15.0,3.0,2025-12-13 09:38:49.740769+00:00
11.7,6.6,71.0,0.0,0.0,306.0,16.7,31.5,1015.2,12.0,3.0,2025-12-13 09:38:49.740769+00:00
12.2,6.5,68.0,0.0,0.0,307.0,16.7,31.5,1014.9,10.0,3.0,2025-12-13 09:38:49.740769+00:00
12.0,6.5,69.0,0.0,0.0,315.0,14.8,31.5,1014.8,2.0,7.0,2025-12-13 09:38:49.740769+00:00
12.7,6.3,65.0,0.0,0.0,323.0,14.8,33.3,1014.6,3.0,7.0,2025-12-13 09:38:49.740769+00:00
13.2,6.1,62.0,0.0,0.0,330.0,14.8,35.2,1014.3,5.0,17.0,2025-12-13 09:38:49.740769+00:00
13.6,5.2,57.0,6.8,0.0,340.0,16.7,33.3,1014.2,5.0,17.0,2025-12-13 09:38:49.740769+00:00
14.1,4.9,54.0,4.2,0.0,349.0,16.7,37.0,1014.1,10.0,17.0,2025-12-13 09:38:49.740769+00:00
14.2,4.5,52.0,0.0,0.0,356.0,16.7,37.0,1014.0,14.0,3.0,2025-12-13 09:38:49.740769+00:00
15.0,3.5,46.0,0.0,0.0,358.0,16.7,38.9,1014.1,23.0,3.0,2025-12-13 09:38:49.740769+00:00
13.8,3.3,49.0,0.0,0.0,357.0,16.7,37.0,1014.4,21.0,3.0,2025-12-13 09:38:49.740769+00:00
13.0,3.4,52.0,0.0,0.0,355.0,14.8,35.2,1014.7,16.0,3.0,2025-12-13 09:38:49.740769+00:00
12.0,3.5,56.0,0.0,0.0,354.0,13.0,29.6,1014.9,10.0,2.0,2025-12-13 09:38:49.740769+00:00
11.1,3.4,59.0,0.0,0.0,344.0,13.0,25.9,1015.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
10.1,3.8,65.0,0.0,0.0,330.0,13.0,24.1,1015.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
9.4,4.2,70.0,0.0,0.0,327.0,11.1,20.4,1015.3,0.0,3.0,2025-12-13 09:38:49.740769+00:00
8.8,4.2,73.0,0.0,0.0,314.0,14.8,24.1,1015.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.5,4.3,75.0,0.0,0.0,308.0,14.8,27.8,1014.7,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.3,4.3,76.0,0.0,0.0,303.0,16.7,29.6,1014.2,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.0,4.4,78.0,0.0,0.0,303.0,16.7,29.6,1013.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.9,4.7,80.0,0.0,0.0,299.0,16.7,29.6,1013.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.0,5.1,82.0,0.0,0.0,299.0,16.7,31.5,1013.1,12.0,2.0,2025-12-13 09:38:49.740769+00:00
9.3,5.8,79.0,0.0,0.0,296.0,16.7,33.3,1012.8,26.0,2.0,2025-12-13 09:38:49.740769+00:00
10.7,6.4,75.0,0.0,0.0,301.0,16.7,33.3,1012.6,31.0,2.0,2025-12-13 09:38:49.740769+00:00
12.1,6.8,70.0,0.0,0.0,302.0,18.5,33.3,1012.0,30.0,2.0,2025-12-13 09:38:49.740769+00:00
13.5,6.8,64.0,0.0,0.0,303.0,18.5,35.2,1011.6,27.0,2.0,2025-12-13 09:38:49.740769+00:00
14.4,7.0,61.0,0.0,0.0,303.0,20.4,37.0,1011.3,22.0,3.0,2025-12-13 09:38:49.740769+00:00
15.0,6.8,58.0,0.0,0.0,313.0,18.5,38.9,1011.2,9.0,3.0,2025-12-13 09:38:49.740769+00:00
15.2,6.7,57.0,0.0,0.0,319.0,18.5,40.8,1010.9,5.0,3.0,2025-12-13 09:38:49.740769+00:00
14.9,6.7,58.0,0.0,0.0,324.0,18.5,42.6,1010.6,3.0,7.0,2025-12-13 09:38:49.740769+00:00
14.3,6.9,61.0,0.2,0.0,339.0,18.5,40.8,1010.5,5.0,3.0,2025-12-13 09:38:49.740769+00:00
13.7,6.8,63.0,0.0,0.0,350.0,16.7,40.8,1010.8,6.0,17.0,2025-12-13 09:38:49.740769+00:00
13.0,6.8,66.0,0.0,0.0,5.0,16.7,38.9,1011.1,3.0,7.0,2025-12-13 09:38:49.740769+00:00
12.5,5.9,64.0,0.0,0.0,7.0,16.7,40.8,1011.3,8.0,17.0,2025-12-13 09:38:49.740769+00:00
11.9,5.5,65.0,0.0,0.0,1.0,16.7,35.2,1011.5,9.0,7.0,2025-12-13 09:38:49.740769+00:00
11.4,5.5,67.0,0.0,0.0,355.0,14.8,31.5,1012.0,6.0,3.0,2025-12-13 09:38:49.740769+00:00
10.5,5.3,70.0,0.0,0.0,348.0,13.0,27.8,1012.1,4.0,3.0,2025-12-13 09:38:49.740769+00:00
9.7,5.1,73.0,0.0,0.0,339.0,11.1,25.9,1012.2,2.0,3.0,2025-12-13 09:38:49.740769+00:00
9.0,5.2,77.0,0.0,0.0,338.0,11.1,24.1,1012.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
8.5,5.8,83.0,0.0,0.0,327.0,11.1,20.4,1012.8,0.0,4.0,2025-12-13 09:38:49.740769+00:00
8.0,5.6,85.0,0.0,0.0,324.0,11.1,20.4,1012.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.7,5.8,88.0,0.0,0.0,323.0,11.1,22.2,1012.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.4,6.0,91.0,0.0,0.0,321.0,11.1,22.2,1012.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.0,5.9,93.0,0.0,0.0,316.0,13.0,22.2,1012.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.0,6.3,95.0,0.0,0.0,311.0,13.0,22.2,1012.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.3,6.6,95.0,0.0,0.0,308.0,13.0,24.1,1012.4,4.0,3.0,2025-12-13 09:38:49.740769+00:00
8.2,6.8,91.0,0.0,0.0,303.0,13.0,25.9,1012.4,9.0,3.0,2025-12-13 09:38:49.740769+00:00
9.2,6.8,85.0,0.0,0.0,304.0,13.0,25.9,1012.3,15.0,3.0,2025-12-13 09:38:49.740769+00:00
10.4,6.7,78.0,0.0,0.0,306.0,14.8,27.8,1012.2,15.0,3.0,2025-12-13 09:38:49.740769+00:00
11.4,6.7,73.0,0.0,0.0,309.0,14.8,29.6,1012.0,15.0,3.0,2025-12-13 09:38:49.740769+00:00
12.2,6.7,69.0,0.0,0.0,311.0,16.7,33.3,1011.9,14.0,3.0,2025-12-13 09:38:49.740769+00:00
12.3,6.8,69.0,0.0,0.0,315.0,16.7,35.2,1012.0,9.0,3.0,2025-12-13 09:38:49.740769+00:00
12.4,6.7,68.0,0.0,0.0,315.0,16.7,35.2,1011.9,5.0,4.0,2025-12-13 09:38:49.740769+00:00
12.6,6.8,68.0,0.0,0.0,316.0,16.7,35.2,1011.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
12.8,6.8,67.0,0.0,0.0,322.0,16.7,35.2,1012.1,1.0,4.0,2025-12-13 09:38:49.740769+00:00
12.7,6.7,67.0,0.2,0.0,324.0,18.5,37.0,1012.1,2.0,7.0,2025-12-13 09:38:49.740769+00:00
12.9,6.9,67.0,0.0,0.0,327.0,18.5,37.0,1012.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
12.9,6.9,67.0,0.0,0.0,333.0,16.7,37.0,1012.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
12.3,7.0,70.0,0.0,0.0,332.0,16.7,37.0,1012.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
12.0,7.3,73.0,0.0,0.0,332.0,16.7,35.2,1013.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.6,7.5,76.0,0.0,0.0,329.0,14.8,33.3,1013.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.2,7.3,77.0,0.0,0.0,326.0,14.8,29.6,1014.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.7,7.9,83.0,0.2,0.0,323.0,14.8,29.6,1014.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.3,8.1,86.0,0.0,0.0,318.0,14.8,29.6,1014.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.2,8.1,87.0,0.0,0.0,319.0,16.7,31.5,1014.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.3,8.4,88.0,0.4,0.0,315.0,14.8,31.5,1014.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.3,8.7,90.0,0.2,0.0,316.0,14.8,31.5,1014.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.4,8.8,90.0,0.1,0.0,316.0,14.8,31.5,1014.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.5,9.1,91.0,0.0,0.0,316.0,14.8,29.6,1015.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.5,9.4,93.0,0.0,0.0,320.0,14.8,29.6,1015.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.8,9.6,92.0,0.0,0.0,320.0,16.7,29.6,1015.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.0,9.4,90.0,0.0,0.0,323.0,16.7,31.5,1016.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.1,9.4,89.0,0.0,0.0,323.0,16.7,31.5,1016.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.6,9.3,86.0,0.0,0.0,323.0,16.7,33.3,1016.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
12.1,9.7,85.0,0.0,0.0,319.0,16.7,33.3,1017.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
12.5,9.9,84.0,0.0,0.0,324.0,16.7,33.3,1017.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
13.3,9.9,80.0,0.0,0.0,323.0,16.7,33.3,1017.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
14.1,10.3,78.0,0.0,0.0,321.0,14.8,33.3,1017.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
14.6,10.4,76.0,0.0,0.0,324.0,14.8,31.5,1017.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
14.9,10.5,75.0,0.0,0.0,326.0,14.8,31.5,1017.9,2.0,7.0,2025-12-13 09:38:49.740769+00:00
15.1,10.5,74.0,0.0,0.0,329.0,14.8,29.6,1017.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
15.1,10.1,72.0,0.0,0.0,336.0,13.0,27.8,1018.1,4.0,7.0,2025-12-13 09:38:49.740769+00:00
14.9,10.1,73.0,0.0,0.0,330.0,11.1,25.9,1018.1,6.0,7.0,2025-12-13 09:38:49.740769+00:00
14.8,10.2,74.0,0.0,0.0,325.0,11.1,24.1,1018.0,7.0,4.0,2025-12-13 09:38:49.740769+00:00
14.0,10.2,78.0,0.0,0.0,324.0,9.3,20.4,1018.1,5.0,3.0,2025-12-13 09:38:49.740769+00:00
12.9,9.9,82.0,0.0,0.0,321.0,9.3,18.5,1018.2,2.0,3.0,2025-12-13 09:38:49.740769+00:00
11.8,9.7,87.0,0.0,0.0,321.0,9.3,16.7,1018.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.3,10.0,92.0,0.0,0.0,316.0,9.3,14.8,1018.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
10.5,9.7,95.0,0.0,0.0,312.0,7.4,14.8,1018.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.1,9.6,97.0,0.0,0.0,303.0,7.4,13.0,1018.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
9.3,9.2,99.0,0.0,0.0,295.0,7.4,13.0,1018.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.9,8.9,100.0,0.0,0.0,289.0,7.4,13.0,1018.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.6,8.6,100.0,0.0,0.0,283.0,9.3,13.0,1018.2,0.0,1.0,2025-12-13 09:38:49.740769+00:00
8.9,8.6,98.0,0.0,0.0,275.0,7.4,14.8,1018.2,12.0,1.0,2025-12-13 09:38:49.740769+00:00
10.6,9.5,93.0,0.0,0.0,275.0,7.4,14.8,1018.0,30.0,2.0,2025-12-13 09:38:49.740769+00:00
12.9,10.1,83.0,0.0,0.0,279.0,7.4,14.8,1018.0,40.0,1.0,2025-12-13 09:38:49.740769+00:00
15.3,10.3,72.0,0.0,0.0,279.0,9.3,16.7,1017.8,42.0,1.0,2025-12-13 09:38:49.740769+00:00
17.3,9.7,61.0,0.0,0.0,282.0,9.3,18.5,1017.5,38.0,1.0,2025-12-13 09:38:49.740769+00:00
18.9,9.4,54.0,0.0,0.0,281.0,11.1,22.2,1017.3,36.0,2.0,2025-12-13 09:38:49.740769+00:00
19.7,9.3,51.0,0.0,0.0,279.0,9.3,24.1,1016.9,26.0,2.0,2025-12-13 09:38:49.740769+00:00
20.2,8.8,48.0,0.0,0.0,281.0,9.3,24.1,1016.4,23.0,2.0,2025-12-13 09:38:49.740769+00:00
20.8,8.7,46.0,0.0,0.0,280.0,9.3,24.1,1015.9,22.0,2.0,2025-12-13 09:38:49.740769+00:00
21.3,8.5,44.0,0.0,0.0,277.0,9.3,24.1,1015.4,22.0,2.0,2025-12-13 09:38:49.740769+00:00
21.8,8.3,42.0,0.0,0.0,275.0,11.1,25.9,1014.8,23.0,2.0,2025-12-13 09:38:49.740769+00:00
21.9,8.0,41.0,0.0,0.0,275.0,9.3,24.1,1014.4,28.0,2.0,2025-12-13 09:38:49.740769+00:00
22.5,7.8,39.0,0.0,0.0,272.0,9.3,24.1,1013.6,37.0,2.0,2025-12-13 09:38:49.740769+00:00
21.2,7.8,42.0,0.0,0.0,275.0,9.3,24.1,1013.1,37.0,2.0,2025-12-13 09:38:49.740769+00:00
19.9,7.6,45.0,0.0,0.0,273.0,9.3,20.4,1012.9,31.0,2.0,2025-12-13 09:38:49.740769+00:00
18.2,7.9,51.0,0.0,0.0,266.0,9.3,18.5,1012.6,21.0,2.0,2025-12-13 09:38:49.740769+00:00
16.4,8.1,58.0,0.0,0.0,257.0,11.1,18.5,1012.5,8.0,2.0,2025-12-13 09:38:49.740769+00:00
14.6,8.5,67.0,0.0,0.0,259.0,11.1,18.5,1012.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
13.6,8.9,73.0,0.0,0.0,251.0,11.1,18.5,1012.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
13.2,9.3,77.0,0.0,0.0,254.0,11.1,18.5,1012.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
12.9,9.3,79.0,0.0,0.0,258.0,11.1,18.5,1012.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
12.4,9.6,83.0,0.0,0.0,267.0,11.1,18.5,1011.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.9,9.3,84.0,0.0,0.0,270.0,11.1,18.5,1011.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.4,9.1,86.0,0.0,0.0,275.0,11.1,20.4,1011.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.5,9.1,85.0,0.0,0.0,281.0,13.0,22.2,1011.0,6.0,2.0,2025-12-13 09:38:49.740769+00:00
12.6,8.9,78.0,0.0,0.0,280.0,13.0,22.2,1011.0,16.0,2.0,2025-12-13 09:38:49.740769+00:00
13.4,8.5,72.0,0.0,0.0,280.0,13.0,24.1,1011.0,28.0,2.0,2025-12-13 09:38:49.740769+00:00
14.9,7.9,63.0,0.0,0.0,280.0,14.8,27.8,1010.8,32.0,2.0,2025-12-13 09:38:49.740769+00:00
16.6,7.0,53.0,0.0,0.0,273.0,14.8,31.5,1010.5,31.0,2.0,2025-12-13 09:38:49.740769+00:00
18.2,6.4,46.0,0.0,0.0,270.0,16.7,35.2,1010.1,31.0,2.0,2025-12-13 09:38:49.740769+00:00
19.1,5.2,40.0,0.0,0.0,271.0,18.5,38.9,1010.3,29.0,2.0,2025-12-13 09:38:49.740769+00:00
19.8,5.4,39.0,0.0,0.0,268.0,18.5,42.6,1009.7,30.0,2.0,2025-12-13 09:38:49.740769+00:00
20.3,5.5,38.0,0.0,0.0,269.0,20.4,44.5,1009.0,31.0,2.0,2025-12-13 09:38:49.740769+00:00
20.6,5.4,37.0,0.0,0.0,269.0,20.4,44.5,1008.4,33.0,2.0,2025-12-13 09:38:49.740769+00:00
20.8,5.6,37.0,0.0,0.0,273.0,20.4,46.3,1007.9,32.0,2.0,2025-12-13 09:38:49.740769+00:00
20.4,5.6,38.0,0.0,0.0,274.0,22.2,46.3,1007.6,35.0,2.0,2025-12-13 09:38:49.740769+00:00
20.8,5.6,37.0,0.0,0.0,279.0,20.4,44.5,1007.1,41.0,2.0,2025-12-13 09:38:49.740769+00:00
19.2,5.3,40.0,0.0,0.0,278.0,18.5,42.6,1006.8,35.0,2.0,2025-12-13 09:38:49.740769+00:00
18.1,5.3,43.0,0.0,0.0,279.0,16.7,35.2,1006.6,24.0,2.0,2025-12-13 09:38:49.740769+00:00
16.8,5.1,46.0,0.0,0.0,279.0,14.8,31.5,1006.8,14.0,2.0,2025-12-13 09:38:49.740769+00:00
15.3,5.5,52.0,0.0,0.0,282.0,14.8,29.6,1007.0,6.0,2.0,2025-12-13 09:38:49.740769+00:00
14.1,5.5,56.0,0.0,0.0,288.0,14.8,27.8,1007.2,0.0,2.0,2025-12-13 09:38:49.740769+00:00
14.0,5.6,57.0,0.0,0.0,295.0,14.8,29.6,1007.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
12.6,5.3,61.0,0.0,0.0,292.0,14.8,29.6,1007.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
11.5,5.1,65.0,0.0,0.0,292.0,14.8,29.6,1007.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.6,4.9,68.0,0.0,0.0,291.0,14.8,29.6,1007.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.9,5.1,72.0,0.0,0.0,293.0,14.8,29.6,1007.6,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.4,5.4,76.0,0.0,0.0,292.0,16.7,29.6,1007.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
9.4,5.6,77.0,0.0,0.0,295.0,14.8,31.5,1008.0,3.0,3.0,2025-12-13 09:38:49.740769+00:00
9.9,5.7,75.0,0.0,0.0,293.0,14.8,31.5,1008.2,7.0,3.0,2025-12-13 09:38:49.740769+00:00
10.4,5.4,71.0,0.0,0.0,290.0,16.7,33.3,1008.5,9.0,3.0,2025-12-13 09:38:49.740769+00:00
11.3,5.0,65.0,0.0,0.0,283.0,16.7,35.2,1008.5,9.0,3.0,2025-12-13 09:38:49.740769+00:00
12.0,4.5,60.0,0.0,0.0,278.0,18.5,38.9,1008.5,10.0,3.0,2025-12-13 09:38:49.740769+00:00
12.6,3.8,55.0,0.0,0.0,272.0,18.5,40.8,1008.4,11.0,4.0,2025-12-13 09:38:49.740769+00:00
13.4,3.2,50.0,0.0,0.0,272.0,18.5,40.8,1008.6,7.0,4.0,2025-12-13 09:38:49.740769+00:00
13.6,3.1,49.0,0.0,0.0,272.0,20.4,42.6,1008.6,7.0,3.0,2025-12-13 09:38:49.740769+00:00
13.9,2.8,47.0,0.0,0.0,270.0,20.4,46.3,1008.5,10.0,3.0,2025-12-13 09:38:49.740769+00:00
14.2,2.1,44.0,0.0,0.0,272.0,20.4,46.3,1008.5,11.0,3.0,2025-12-13 09:38:49.740769+00:00
14.6,1.8,42.0,0.0,0.0,277.0,22.2,50.0,1008.4,13.0,3.0,2025-12-13 09:38:49.740769+00:00
13.8,1.8,44.0,0.0,0.0,283.0,24.1,51.8,1008.5,17.0,2.0,2025-12-13 09:38:49.740769+00:00
13.6,1.3,43.0,0.0,0.0,285.0,24.1,50.0,1009.0,26.0,2.0,2025-12-13 09:38:49.740769+00:00
11.8,0.9,47.0,0.0,0.0,289.0,24.1,50.0,1009.5,27.0,2.0,2025-12-13 09:38:49.740769+00:00
10.5,0.8,51.0,0.0,0.0,289.0,20.4,46.3,1010.1,23.0,2.0,2025-12-13 09:38:49.740769+00:00
9.4,1.3,57.0,0.0,0.0,290.0,18.5,40.8,1010.8,16.0,2.0,2025-12-13 09:38:49.740769+00:00
8.1,1.7,64.0,0.0,0.0,285.0,16.7,37.0,1011.3,8.0,2.0,2025-12-13 09:38:49.740769+00:00
7.3,2.4,71.0,0.0,0.0,284.0,14.8,31.5,1011.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
